
**===== Multi-Run PSO with Local Optimizer Is Used ========**

 Run	 RMSE1		 RMSE2
1	1.929533	1.480530
2	1.400471	1.400353
3	1.400352	1.400200
4	1.396135	1.395864
5	1.394441	1.393932

**================== PSO Parameters Used ==================**
seed1:25972
seed2:11653
dimension : 16
num_particles: 50
max_num_iterations per run allowed: 500
maxRun for multi-run PSO: 5
total wall-clock time: 35.000000
best rmse : 1.393932

**================= Optimal Model Parameters =================**
663.583797
1.581543
-1288.890241
2656.967313
0.651916
0.115366
3.000000
7.000000
5239.581939
2.309383
4376.282144
4685.664932
1.967749
0.000000
3.000000
7.000000

**================= DFT Energy and Fitted Energy =================**
3.308812	3.308812	3.273720	2.638495	0.840703
3.338014	3.338014	3.303232	2.373244	0.611536
3.367230	3.367230	3.332753	2.132878	0.402350
3.396459	3.396459	3.362282	1.914761	0.211706
3.425702	3.425702	3.391820	1.716585	0.038270
3.454958	3.454958	3.421365	1.535683	-0.119201
3.484227	3.484227	3.450919	1.358000	-0.261862
3.533035	3.533035	3.500192	1.118838	-0.469597
3.581876	3.581876	3.549485	0.917478	-0.643662
3.630749	3.630749	3.598797	0.744695	-0.788063
3.679652	3.679652	3.648129	0.599634	-0.906358
3.728584	3.728584	3.697478	0.477517	-1.001702
3.777544	3.777544	3.746844	0.376245	-1.076897
3.826530	3.826530	3.796227	0.298568	-1.134433
3.875543	3.875543	3.845626	0.234068	-1.176521
3.924581	3.924581	3.895041	0.179561	-1.205123
3.973643	3.973643	3.944470	0.134691	-1.221984
4.071834	4.071834	4.043370	0.071140	-1.226502
4.170112	4.170112	4.142323	0.041742	-1.200493
4.268470	4.268470	4.241325	0.023704	-1.152154
4.366902	4.366902	4.340373	0.020322	-1.087925
4.465404	4.465404	4.439464	0.019968	-1.012840
4.563971	4.563971	4.538595	0.027661	-0.930825
4.662600	4.662600	4.637763	0.043750	-0.844917
4.761285	4.761285	4.736965	0.051460	-0.757448
4.860024	4.860024	4.836201	0.069428	-0.670191
4.958814	4.958814	4.935468	0.089204	-0.584475
5.057651	5.057651	5.034763	0.104098	-0.501275
5.304935	5.304935	5.283119	0.143297	-0.308338
5.552462	5.552462	5.531622	0.177115	-0.140729
5.800201	5.800201	5.780254	0.191778	0.000534
6.048127	6.048127	6.029000	0.196728	0.116881
6.296216	6.296216	6.277845	0.196866	0.210857
6.544451	6.544451	6.526779	0.184285	0.285378
6.792815	6.792815	6.775791	0.169647	0.343340
7.041295	7.041295	7.024873	0.173003	0.387422
7.538557	7.538557	7.523220	0.159631	0.443133
8.036158	8.036158	8.021773	0.144295	0.467789
8.534040	8.534040	8.520495	0.108373	0.472245
9.032156	9.032156	9.019359	0.087586	0.463955
9.530469	9.530469	9.518342	0.097027	0.447938
10.028950	10.028950	10.017427	0.092285	0.427529
10.527575	10.527575	10.516598	0.092276	0.404916
11.026325	11.026325	11.015845	0.085530	0.381515
2.218593	3.708800	2.900000	4.259424	6.098889
2.266828	3.758171	2.950000	2.588211	4.556239
2.315137	3.807557	3.000000	1.182584	3.243268
2.363517	3.856960	3.050000	0.011021	2.126593
2.411963	3.906378	3.100000	-0.959297	1.178105
2.460472	3.955810	3.150000	-1.765855	0.374052
2.509038	4.005257	3.200000	-2.425341	-0.305714
2.557660	4.054717	3.250000	-2.956508	-0.878341
2.606335	4.104190	3.300000	-3.386187	-1.358471
2.703828	4.203174	3.400000	-3.981197	-2.089645
2.801498	4.302204	3.500000	-4.312791	-2.579955
2.899327	4.401279	3.600000	-4.457168	-2.889548
2.997300	4.500394	3.700000	-4.468995	-3.063644
3.095402	4.599548	3.800000	-4.387525	-3.136497
3.193621	4.698738	3.900000	-4.244685	-3.134213
3.291948	4.797961	4.000000	-4.064256	-3.076777
3.390373	4.897216	4.100000	-3.850495	-2.979539
3.488887	4.996501	4.200000	-3.633241	-2.854304
3.784898	5.294516	4.500000	-2.985919	-2.391375
4.279484	5.791664	5.000000	-2.098930	-1.590373
4.775198	6.289264	5.500000	-1.468287	-0.936294
5.271721	6.787217	6.000000	-1.060076	-0.461146
6.266427	7.783910	7.000000	-0.612484	0.078463
7.262587	8.781354	8.000000	-0.367564	0.296193
8.259675	9.779321	9.000000	-0.276593	0.364057
9.257391	10.777665	10.000000	-0.172931	0.366619
10.255552	11.776290	11.000000	-0.113178	0.342794
11.254040	12.775130	12.000000	-0.120213	0.310080
12.252774	13.774138	13.000000	-0.081324	0.276174
